id,host_id,price,neighbourhood,room_type,number_of_reviews,property_type,accommodates,bedrooms,bathrooms,price_raw,price_outlier_iqr
1080037845813762816,467531756,148.0,Arbutus Ridge,Entire home/apt,5,Entire home,5,2.0,1.0,$148.00,False
1080859117533779070,549339416,48.0,Downtown,Private room,1,Private room in rental unit,1,1.0,1.0,$48.00,False
1081200944730996787,394753,90.0,Fairview,Entire home/apt,3,Entire rental unit,1,1.0,1.0,$90.00,False
1081853880876605850,9575419,191.0,Downtown Eastside,Entire home/apt,2,Entire home,2,1.0,1.0,$191.00,False
1081918385480240945,294086445,227.0,Downtown,Entire home/apt,93,Entire rental unit,2,1.0,1.0,$227.00,False
1082055965137959906,32851622,268.0,Mount Pleasant,Entire home/apt,38,Entire condo,2,1.0,1.0,$268.00,False
1082749113327688280,560018762,262.0,Downtown,Entire home/apt,53,Entire rental unit,6,2.0,2.0,$262.00,False
1082883338572154457,407311206,132.0,Kitsilano,Entire home/apt,113,Entire home,4,2.0,1.0,$132.00,False
1083610544930622744,125410760,106.0,Marpole,Entire home/apt,63,Entire guesthouse,2,1.0,1.0,$106.00,False
1084474219038911729,542872738,110.0,Mount Pleasant,Private room,0,Private room in home,1,2.0,1.0,$110.00,False
1084494311295117933,415170197,164.0,Victoria-Fraserview,Entire home/apt,30,Entire guesthouse,6,2.0,1.0,$164.00,False
1084503347368564125,542872738,55.0,Mount Pleasant,Private room,1,Private room in home,1,0.0,1.0,$55.00,False
1084514312808557264,542872738,54.0,Mount Pleasant,Private room,0,Private room in home,1,1.0,1.0,$54.00,False
1084525507360594967,542872738,115.0,Mount Pleasant,Private room,0,Private room in home,4,2.0,1.0,$115.00,False
1085019323604979705,560580755,720.0,Downtown,Entire home/apt,67,Entire condo,8,3.0,2.0,$720.00,True
1085466203834606591,79379,518.0,West Point Grey,Entire home/apt,16,Entire home,4,2.0,2.0,$518.00,True
1085592200556821185,560715689,87.0,Fairview,Entire home/apt,6,Entire rental unit,2,0.0,1.0,$87.00,False
1085857502052066341,379865041,110.0,Downtown,Entire home/apt,2,Entire rental unit,2,1.0,1.0,$110.00,False
1086579371943686025,76376244,62.0,Riley Park,Private room,35,Private room in villa,2,1.0,1.0,$62.00,False
1086579813517191692,76376244,65.0,Riley Park,Private room,7,Private room in villa,3,1.0,1.0,$65.00,False
1087717738207795598,561209915,130.0,Downtown Eastside,Private room,58,Private room in condo,2,1.0,1.0,$130.00,False
1088607732533776664,542872738,53.0,Mount Pleasant,Private room,0,Private room in home,1,1.0,1.0,$53.00,False
1088676703101453294,542872738,97.0,Mount Pleasant,Private room,2,Private room in home,1,1.0,1.0,$97.00,False
1089194188330401781,40050164,598.0,West End,Entire home/apt,26,Entire rental unit,5,2.0,2.0,$598.00,True
1089299883884815647,20916541,236.0,Downtown,Entire home/apt,51,Entire rental unit,5,2.0,1.0,$236.00,False
1089969094193551193,72743977,180.0,Downtown,Entire home/apt,61,Entire rental unit,4,2.0,1.0,$180.00,False
1090212587231745989,227662329,205.0,Renfrew-Collingwood,Entire home/apt,64,Entire rental unit,2,1.0,1.0,$205.00,False
1090731568839875147,431778870,68.0,Marpole,Private room,73,Private room in home,2,1.0,0.0,$68.00,False
1091386837607093281,349804247,186.0,Downtown,Entire home/apt,60,Entire condo,3,1.0,1.0,$186.00,False
1091472606401207080,536634987,44.0,Hastings-Sunrise,Private room,0,Private room in home,1,1.0,1.0,$44.00,False
1091494416145003027,536634987,49.0,Hastings-Sunrise,Private room,0,Private room in home,1,4.0,1.0,$49.00,False
1091568635109463374,260468445,102.0,Killarney,Entire home/apt,28,Entire home,6,2.0,2.0,$102.00,False
1092011507678324283,166292676,113.0,Downtown,Private room,160,Private room in rental unit,2,1.0,1.0,$113.00,False
1092088026319358451,19637643,841.0,Downtown,Entire home/apt,65,Entire rental unit,8,4.0,2.0,$841.00,True
1093108830120633977,45841913,128.0,Marpole,Entire home/apt,61,Entire rental unit,6,2.0,1.0,$128.00,False
1093172024420267599,498164940,204.0,Downtown,Entire home/apt,68,Entire rental unit,4,1.0,1.0,$204.00,False
1093804488388910566,96376457,242.0,Downtown,Entire home/apt,69,Entire rental unit,4,2.0,1.0,$242.00,False
1094562724861714734,40743512,26.0,Renfrew-Collingwood,Private room,2,Private room in home,2,1.0,1.0,$26.00,False
1095764115997385140,2824353,150.0,Downtown,Private room,104,Private room in condo,2,1.0,1.0,$150.00,False
1095888424196303107,213345362,114.0,Sunset,Entire home/apt,50,Entire guest suite,4,1.0,1.0,$114.00,False
1096467815163500886,243167439,113.0,Dunbar Southlands,Entire home/apt,58,Entire home,4,1.0,1.0,$113.00,False
1096603855684636830,543760712,243.0,Downtown Eastside,Entire home/apt,49,Entire rental unit,4,1.0,1.0,$243.00,False
1096640313601638399,20916541,900.0,Downtown,Entire home/apt,37,Entire rental unit,8,3.0,2.5,$900.00,True
1097284118726726751,563474047,792.0,Downtown,Entire home/apt,17,Entire condo,6,2.0,2.0,$792.00,True
1097303214090930894,536634987,66.0,Hastings-Sunrise,Private room,5,Private room in home,2,3.0,1.0,$66.00,False
1097319876571879374,140845773,121.0,Dunbar Southlands,Entire home/apt,54,Entire home,2,1.0,1.0,$121.00,False
1097500692468463539,563519555,182.0,Downtown,Entire home/apt,121,Entire condo,4,2.0,1.0,$182.00,False
1097861969716406945,553559679,232.0,Downtown,Entire home/apt,50,Entire rental unit,4,1.0,1.0,$232.00,False
1098600003579474846,381636877,165.0,Downtown,Entire home/apt,0,Entire rental unit,1,1.0,1.0,$165.00,False
1098639930756098795,143626911,403.0,Downtown,Entire home/apt,7,Entire rental unit,6,2.0,1.5,$403.00,False
1098875187085028609,559273658,299.0,Renfrew-Collingwood,Entire home/apt,87,Entire home,8,4.0,4.5,$299.00,False
1099415501071643570,563967696,220.0,Riley Park,Entire home/apt,94,Entire home,6,3.0,1.0,$220.00,False
1099574092101600673,38672317,153.0,Hastings-Sunrise,Entire home/apt,2,Entire rental unit,4,2.0,1.0,$153.00,False
1100071437763265421,330050519,59.0,Marpole,Private room,0,Private room in rental unit,2,1.0,1.0,$59.00,False
1100359701544645793,28006341,285.0,Mount Pleasant,Entire home/apt,55,Entire rental unit,2,1.0,1.0,$285.00,False
1100374747213247670,381636877,196.0,Downtown,Entire home/apt,6,Entire rental unit,3,1.0,1.0,$196.00,False
1100426425967394359,521686103,355.0,Hastings-Sunrise,Entire home/apt,59,Entire home,9,5.0,3.0,$355.00,False
1100868775359448863,330050519,56.0,Marpole,Private room,1,Private room in rental unit,2,3.0,1.0,$56.00,False
1101806503184121622,183139590,103.0,Kensington-Cedar Cottage,Entire home/apt,59,Entire home,2,0.0,1.0,$103.00,False
1101864189332066239,7381821,84.0,Kensington-Cedar Cottage,Entire home/apt,63,Entire rental unit,1,0.0,1.0,$84.00,False
1102221945880611846,564659105,215.0,Downtown,Entire home/apt,12,Entire condo,3,1.0,1.0,$215.00,False
1102250640356807832,115436706,180.0,Downtown Eastside,Entire home/apt,41,Entire condo,2,1.0,1.0,$180.00,False
1102869374878253655,45865646,88.0,Grandview-Woodland,Private room,89,Private room in townhouse,2,1.0,1.0,$88.00,False
1102914224845698264,173138065,276.0,Downtown,Entire home/apt,2,Entire rental unit,4,2.0,2.0,$276.00,False
1103630820459361572,2589982,177.0,Riley Park,Entire home/apt,42,Entire home,6,2.0,1.0,$177.00,False
1103726723135524593,9745647,539.0,Downtown Eastside,Entire home/apt,5,Entire rental unit,2,1.0,1.5,$539.00,True
1104441056307723176,553671391,105.0,Downtown Eastside,Private room,61,Private room in home,2,1.0,1.0,$105.00,False
1105077989339548943,450172389,270.0,Downtown,Entire home/apt,74,Entire condo,4,1.0,1.0,$270.00,False
1105194002276224335,565385150,232.0,Downtown,Entire home/apt,110,Entire condo,5,2.0,2.0,$232.00,False
1105313155364449856,366130935,221.0,Downtown Eastside,Entire home/apt,42,Entire home,2,1.0,1.0,$221.00,False
1105513749651198951,195488568,107.0,Marpole,Entire home/apt,44,Entire rental unit,4,1.0,1.0,$107.00,False
1106590469172881198,227662329,832.0,Riley Park,Entire home/apt,30,Entire home,6,3.0,2.0,$832.00,True
1106789816086446985,561209915,236.0,Downtown Eastside,Entire home/apt,7,Entire rental unit,4,2.0,2.0,$236.00,False
1106844287809237478,565801101,171.0,Downtown,Entire home/apt,96,Entire rental unit,4,2.0,1.0,$171.00,False
1106948749664976036,340903213,518.0,Killarney,Entire home/apt,58,Entire home,10,5.0,4.0,$518.00,True
1108736085446677399,433094977,120.0,Renfrew-Collingwood,Entire home/apt,113,Entire guest suite,6,2.0,1.0,$120.00,False
1109049953389161317,566278895,344.0,Sunset,Entire home/apt,119,Entire guest suite,8,3.0,2.0,$344.00,False
1110446940666422473,15546052,166.0,Renfrew-Collingwood,Entire home/apt,23,Entire home,6,2.0,1.0,$166.00,False
1110523715872537916,566643497,157.0,Hastings-Sunrise,Entire home/apt,39,Entire guest suite,2,1.0,1.0,$157.00,False
1110607590373117679,306435670,259.0,Downtown,Entire home/apt,5,Entire rental unit,4,2.0,2.0,$259.00,False
1111206943877136941,566812293,253.0,Killarney,Entire home/apt,33,Entire home,5,2.0,1.0,$253.00,False
1111221792413931488,566804245,316.0,Renfrew-Collingwood,Entire home/apt,44,Entire home,10,4.0,2.0,$316.00,False
1113866825953261603,367265858,62.0,West Point Grey,Private room,61,Private room in home,1,1.0,1.0,$62.00,False
1113965884533489550,567425384,225.0,Mount Pleasant,Entire home/apt,5,Entire rental unit,6,2.0,1.0,$225.00,False
1114195324596766415,567466019,172.0,Oakridge,Entire home/apt,92,Entire guest suite,8,2.0,1.0,$172.00,False
1115436480734840137,261035101,213.0,Downtown,Private room,80,Room in hotel,4,1.0,1.0,$213.00,False
1116330658096972225,400447878,125.0,Shaughnessy,Private room,12,Private room in home,2,1.0,1.0,$125.00,False
1116650402870322719,129958021,201.0,Victoria-Fraserview,Entire home/apt,45,Entire home,7,3.0,2.0,$201.00,False
1116738529469468781,457436447,295.0,Dunbar Southlands,Entire home/apt,69,Entire home,6,3.0,1.0,$295.00,False
1116747624574560375,481938279,135.0,Fairview,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$135.00,False
1116854784900355455,247473129,288.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,2.5,$288.00,False
1117428486239902147,23402050,215.0,West Point Grey,Entire home/apt,59,Entire guest suite,2,1.0,1.0,$215.00,False
1117532007435126019,503161426,96.0,Dunbar Southlands,Private room,139,Private room in home,3,1.0,1.0,$96.00,False
1117814702227117564,490654368,100.0,West End,Entire home/apt,4,Entire condo,2,1.0,1.0,$100.00,False
1119593788589401747,568723157,251.0,Downtown,Entire home/apt,53,Entire rental unit,2,1.0,1.0,$251.00,False
1120673154386084885,499268524,280.0,Downtown,Entire home/apt,52,Entire rental unit,5,3.0,2.0,$280.00,False
1121824424847749176,412808009,183.0,Sunset,Entire home/apt,15,Entire bungalow,5,2.0,1.0,$183.00,False
1121910219017424549,173444795,153.0,Riley Park,Entire home/apt,51,Entire home,4,2.0,1.0,$153.00,False
1122073863612813625,54397259,93.0,Hastings-Sunrise,Entire home/apt,56,Entire home,2,1.0,1.0,$93.00,False
1122563414985244838,503161426,81.0,Dunbar Southlands,Private room,125,Private room in home,2,1.0,1.0,$81.00,False
1123891904556566788,512515287,98.0,Kitsilano,Private room,75,Private room in home,2,1.0,1.0,$98.00,False
1124078870782877587,569760927,124.0,Dunbar Southlands,Entire home/apt,90,Entire guest suite,3,1.0,1.0,$124.00,False
1124118850056496070,513130884,241.0,Oakridge,Entire home/apt,6,Entire home,4,2.0,2.0,$241.00,False
1124212301242521364,65979463,244.0,Downtown,Entire home/apt,36,Entire condo,2,0.0,1.0,$244.00,False
1124778004607810673,90885983,77.0,Marpole,Private room,81,Private room in villa,2,1.0,1.0,$77.00,False
1125416022730003559,55619748,70.0,Victoria-Fraserview,Private room,18,Private room in home,2,1.0,1.0,$70.00,False
1125576197184011654,219085594,125.0,Dunbar Southlands,Entire home/apt,8,Entire guest suite,5,2.0,1.0,$125.00,False
1125646125525122718,512515287,115.0,Kitsilano,Private room,76,Private room in home,2,1.0,1.0,$115.00,False
1126303459999028305,569753320,444.0,Kitsilano,Entire home/apt,1,Entire rental unit,2,1.0,1.0,$444.00,True
1126377204346046604,570266451,228.0,Sunset,Entire home/apt,78,Entire home,10,3.0,2.0,$228.00,False
1126470498307200146,570327855,312.0,Killarney,Entire home/apt,38,Entire guest suite,10,3.0,1.0,$312.00,False
1126791935765592128,516419943,93.0,Grandview-Woodland,Entire home/apt,5,Entire home,4,1.0,1.0,$93.00,False
1127038392563020077,570470786,327.0,Renfrew-Collingwood,Entire home/apt,19,Entire home,4,2.0,1.0,$327.00,False
1127050091952408766,301114186,50.0,West Point Grey,Private room,0,Private room in rental unit,1,1.0,1.0,$50.00,False
1127056292663757505,6315937,134.0,Marpole,Entire home/apt,43,Entire home,4,2.0,1.0,$134.00,False
1127892005810874212,2824353,204.0,Downtown Eastside,Private room,31,Private room in rental unit,2,1.0,1.0,$204.00,False
1128103222685977989,526942984,148.0,Kensington-Cedar Cottage,Entire home/apt,123,Entire home,5,2.0,1.0,$148.00,False
1129282228570090292,300075790,978.0,Downtown,Entire home/apt,42,Entire rental unit,4,1.0,1.0,$978.00,True
1129914173041630771,256063093,332.0,Downtown,Entire home/apt,8,Entire condo,3,2.0,1.0,$332.00,False
1130105894987703195,40983616,112.0,Kensington-Cedar Cottage,Entire home/apt,241,Entire guest suite,4,1.0,1.0,$112.00,False
1130472929114561904,5335111,189.0,Downtown Eastside,Entire home/apt,54,Entire rental unit,4,1.0,1.0,$189.00,False
1130525926110869285,227662329,243.0,West End,Entire home/apt,1,Entire rental unit,8,4.0,3.5,$243.00,False
1130740374995063980,329087950,182.0,West End,Entire home/apt,25,Entire rental unit,3,1.0,1.0,$182.00,False
1130748103575918655,571339985,177.0,Renfrew-Collingwood,Entire home/apt,46,Entire guest suite,4,2.0,1.0,$177.00,False
1131138978536545719,330050519,180.0,Marpole,Entire home/apt,0,Entire rental unit,4,2.0,1.0,$180.00,False
1131949368992652982,265249066,201.0,Downtown,Entire home/apt,2,Entire rental unit,5,2.0,2.0,$201.00,False
1131952875318494022,265249066,169.0,West End,Entire home/apt,2,Entire rental unit,4,1.0,1.0,$169.00,False
1131967439622177900,570446601,80.0,Kensington-Cedar Cottage,Private room,1,Private room in home,2,1.0,2.0,$80.00,False
1132311640647777254,536634987,58.0,Hastings-Sunrise,Private room,1,Private room in home,1,1.0,1.0,$58.00,False
1133285809792701683,560688421,273.0,Sunset,Entire home/apt,43,Entire home,6,3.0,2.0,$273.00,False
1133395866252669339,536634987,58.0,Hastings-Sunrise,Private room,2,Private room in home,1,1.0,1.0,$58.00,False
1133401038573351952,490857414,40.0,Mount Pleasant,Private room,0,Private room in home,2,1.0,1.0,$40.00,False
1133401639125965533,561699228,325.0,Downtown,Entire home/apt,35,Entire condo,2,1.0,1.0,$325.00,False
1133658229811639432,178092897,244.0,Downtown,Entire home/apt,0,Entire home,4,1.0,1.5,$244.00,False
1133669388359566992,87822077,159.0,Hastings-Sunrise,Entire home/apt,29,Entire home,5,2.0,1.0,$159.00,False
1134309557665442825,55619748,53.0,Victoria-Fraserview,Private room,107,Private room in home,2,1.0,1.0,$53.00,False
1135539994877763848,490857414,32.0,Mount Pleasant,Private room,0,Private room in home,2,1.0,1.0,$32.00,False
1135644786995414687,56718,353.0,Kensington-Cedar Cottage,Entire home/apt,4,Entire home,4,2.0,2.5,$353.00,False
1135693057901985562,571097745,271.0,Downtown Eastside,Entire home/apt,43,Entire rental unit,4,1.0,1.0,$271.00,False
1135731735919759785,572528211,131.0,Sunset,Entire home/apt,73,Entire guesthouse,4,1.0,1.5,$131.00,False
1135749253584348779,556994523,260.0,Victoria-Fraserview,Entire home/apt,14,Entire guesthouse,7,3.0,2.0,$260.00,False
1135768277393352722,25964532,96.0,Kensington-Cedar Cottage,Entire home/apt,43,Entire guest suite,2,1.0,1.0,$96.00,False
1136294105572013514,524522781,350.0,Sunset,Entire home/apt,4,Entire home,6,3.0,2.5,$350.00,False
1136363365092219126,25839788,126.0,Oakridge,Entire home/apt,2,Entire rental unit,4,2.0,2.0,$126.00,False
1136555318657034841,84382835,200.0,Dunbar Southlands,Entire home/apt,0,Entire home,6,3.0,2.0,$200.00,False
1137847105680797827,536634987,49.0,West Point Grey,Private room,2,Private room in home,1,1.0,,$49.00,False
1138052009610503849,9190735,257.0,Downtown,Entire home/apt,35,Entire rental unit,6,3.0,1.0,$257.00,False
1138553990950539184,307160091,159.0,Shaughnessy,Private room,15,Private room in home,2,1.0,1.0,$159.00,False
1139484586697749014,162600289,300.0,Downtown,Entire home/apt,1,Entire rental unit,3,1.0,1.0,$300.00,False
1139917361945420457,29603052,213.0,South Cambie,Entire home/apt,62,Entire guesthouse,4,1.0,1.0,$213.00,False
1140051579056561272,12288311,106.0,Grandview-Woodland,Entire home/apt,78,Entire home,4,1.0,1.0,$106.00,False
1140070302232677347,320500000,142.0,Kensington-Cedar Cottage,Entire home/apt,77,Entire guest suite,7,3.0,2.0,$142.00,False
1140605259279961390,349804247,196.0,Downtown Eastside,Entire home/apt,54,Entire condo,4,1.0,1.0,$196.00,False
1140693040033904749,330050519,53.0,Marpole,Private room,0,Private room in rental unit,1,2.0,1.0,$53.00,False
1140834155152736522,573507104,373.0,Hastings-Sunrise,Entire home/apt,0,Entire home,8,3.0,1.0,$373.00,False
1141239015088718915,57204964,475.0,West End,Entire home/apt,59,Entire condo,4,2.0,2.0,$475.00,True
1141687954481659620,536634987,42.0,West Point Grey,Private room,3,Private room in home,1,1.0,1.0,$42.00,False
1142067162107644244,551005379,214.0,West End,Entire home/apt,40,Entire rental unit,6,1.0,1.0,$214.00,False
1142172295606795208,67116427,155.0,Hastings-Sunrise,Entire home/apt,66,Entire home,6,2.0,2.0,$155.00,False
1142211715535325062,574089731,177.0,Riley Park,Entire home/apt,89,Entire guest suite,4,1.0,1.0,$177.00,False
1142234993257571786,35601253,120.0,Downtown,Entire home/apt,3,Entire rental unit,2,1.0,1.0,$120.00,False
1142337863399851745,332051555,155.0,Downtown,Entire home/apt,14,Entire rental unit,2,1.0,1.0,$155.00,False
1142775994942238352,551936731,404.0,Dunbar Southlands,Entire home/apt,54,Entire home,10,5.0,3.5,$404.00,False
1142783780862941686,574220881,165.0,Fairview,Entire home/apt,3,Entire rental unit,5,2.0,1.0,$165.00,False
1142839296198614789,536634987,53.0,Hastings-Sunrise,Private room,2,Private room in home,1,1.0,1.0,$53.00,False
1142872271831226242,536634987,49.0,Dunbar Southlands,Private room,3,Private room in home,1,1.0,1.0,$49.00,False
1142970804372241743,574268668,200.0,Downtown,Entire home/apt,48,Entire rental unit,7,2.0,2.0,$200.00,False
1144358671580176321,246873403,138.0,Hastings-Sunrise,Entire home/apt,32,Entire home,6,2.0,1.0,$138.00,False
1144437724587847063,104803223,140.0,Riley Park,Entire home/apt,82,Entire guest suite,2,0.0,1.0,$140.00,False
1144952682247307988,536634987,55.0,Hastings-Sunrise,Private room,0,Private room in home,1,1.0,1.0,$55.00,False
1145734278278295398,536634987,40.0,Hastings-Sunrise,Private room,1,Private room in home,1,1.0,1.0,$40.00,False
1145773654595023727,266404698,286.0,West End,Entire home/apt,42,Entire rental unit,2,1.0,1.0,$286.00,False
1146356640107700297,13480596,72.0,Kensington-Cedar Cottage,Private room,45,Private room in home,2,1.0,1.0,$72.00,False
1146560375123855060,417970916,415.0,Arbutus Ridge,Entire home/apt,11,Entire home,4,2.0,2.0,$415.00,False
1146635601538145838,575047814,186.0,Downtown,Entire home/apt,4,Entire condo,4,1.0,1.0,$186.00,False
1146639734785985348,575103606,106.0,Kensington-Cedar Cottage,Entire home/apt,82,Entire guesthouse,4,2.0,1.5,$106.00,False
1147159475251265527,53220847,900.0,Shaughnessy,Entire home/apt,37,Entire home,11,6.0,6.5,$900.00,True
1147173238336798378,575260758,97.0,Victoria-Fraserview,Entire home/apt,38,Entire home,2,1.0,1.0,$97.00,False
1147896952076450716,523364264,449.0,West Point Grey,Entire home/apt,58,Entire home,8,4.0,3.0,$449.00,True
1147907120262592052,84161070,179.0,Mount Pleasant,Entire home/apt,136,Entire rental unit,4,1.0,1.0,$179.00,False
1147958036892766868,575274220,262.0,Downtown Eastside,Entire home/apt,41,Entire rental unit,5,1.0,1.0,$262.00,False
1148117146889072209,4376432,360.0,West Point Grey,Entire home/apt,32,Entire guest suite,4,2.0,1.0,$360.00,False
1148173114113984939,64693355,63.0,Marpole,Private room,0,Private room in home,1,1.0,2.0,$63.00,False
1148908090963330991,64940349,76.0,Marpole,Private room,4,Private room in home,1,1.0,1.0,$76.00,False
1148947235253265404,70869498,129.0,Hastings-Sunrise,Entire home/apt,58,Entire home,2,1.0,1.0,$129.00,False
1149599279613183266,66283370,209.0,Kitsilano,Entire home/apt,61,Entire guest suite,4,2.0,1.0,$209.00,False
1150102475735628679,104283206,117.0,Downtown Eastside,Entire home/apt,5,Entire guest suite,4,1.0,1.0,$117.00,False
1150921677945944209,536634987,51.0,Hastings-Sunrise,Private room,1,Private room in home,1,1.0,1.0,$51.00,False
1151371201295850307,353099663,169.0,Killarney,Entire home/apt,50,Entire guesthouse,6,1.0,1.0,$169.00,False
1151430201882713288,71047794,442.0,Marpole,Entire home/apt,9,Entire home,6,2.0,1.5,$442.00,True
1151459922055859618,576323133,246.0,Dunbar Southlands,Entire home/apt,13,Entire home,4,2.0,2.0,$246.00,False
1151461140340104172,227662329,77.0,Kitsilano,Entire home/apt,4,Entire rental unit,2,1.0,1.0,$77.00,False
1151468235839609933,71047794,158.0,Marpole,Private room,2,Private room in home,4,1.0,1.5,$158.00,False
1151469826418401724,44133543,265.0,Downtown,Entire home/apt,60,Entire rental unit,6,2.0,2.0,$265.00,False
1151518418560568311,953503,91.0,Hastings-Sunrise,Entire home/apt,97,Entire home,3,1.0,1.0,$91.00,False
1151575752840002031,372579954,122.0,Hastings-Sunrise,Entire home/apt,37,Entire guest suite,3,1.0,1.0,$122.00,False
1151651881648545543,536634987,44.0,Hastings-Sunrise,Private room,2,Private room in home,1,1.0,1.0,$44.00,False
1152240411450806494,576520167,392.0,Hastings-Sunrise,Entire home/apt,47,Entire home,6,3.0,3.0,$392.00,False
1152281986490014659,227662329,84.0,Fairview,Entire home/apt,4,Entire rental unit,2,0.0,1.0,$84.00,False
1152336872474450892,227662329,81.0,Fairview,Entire home/apt,3,Entire rental unit,2,0.0,1.0,$81.00,False
1152356557876985388,536634987,124.0,Downtown,Entire home/apt,2,Entire rental unit,2,1.0,1.0,$124.00,False
1152406752138665419,330050519,54.0,Marpole,Private room,1,Private room in rental unit,1,3.0,1.0,$54.00,False
1152479370610605978,576581193,319.0,Riley Park,Entire home/apt,7,Entire home,2,1.0,1.5,$319.00,False
1152932686141643064,576689240,137.0,Hastings-Sunrise,Entire home/apt,50,Tiny home,3,2.0,1.5,$137.00,False
1153087318724745343,227662329,94.0,Mount Pleasant,Entire home/apt,6,Entire rental unit,2,1.0,1.0,$94.00,False
1153168449742885294,536634987,66.0,Hastings-Sunrise,Private room,3,Private room in home,2,1.0,1.0,$66.00,False
1153187511993400267,576754904,199.0,Downtown,Entire home/apt,34,Entire condo,4,1.0,1.0,$199.00,False
1153972201016351492,576926596,202.0,Hastings-Sunrise,Entire home/apt,13,Entire home,4,1.0,1.0,$202.00,False
1154519205962454984,536634987,66.0,Hastings-Sunrise,Private room,1,Private room in home,2,1.0,1.5,$66.00,False
1154569140701135827,577055631,165.0,Downtown,Entire home/apt,78,Entire rental unit,4,1.0,1.0,$165.00,False
1154593222460545985,249187813,210.0,Renfrew-Collingwood,Entire home/apt,94,Entire guest suite,6,2.0,2.0,$210.00,False
1155198211677648016,80597598,170.0,Marpole,Entire home/apt,22,Entire home,4,1.0,1.0,$170.00,False
1155317115934247912,195007061,243.0,Victoria-Fraserview,Entire home/apt,24,Entire guest suite,6,2.0,1.5,$243.00,False
1155905585137035923,536634987,60.0,Hastings-Sunrise,Private room,0,Private room in home,1,1.0,1.0,$60.00,False
1155951255268431973,536634987,66.0,Hastings-Sunrise,Private room,2,Private room in home,2,1.0,1.0,$66.00,False
1156125014499199067,9410519,360.0,Downtown,Entire home/apt,29,Entire condo,6,3.0,2.0,$360.00,False
1156150824019123727,14008337,699.0,Downtown,Entire home/apt,72,Entire condo,6,2.0,2.0,$699.00,True
1156537179397079615,203805020,110.0,Sunset,Entire home/apt,38,Entire guest suite,4,2.0,1.0,$110.00,False
1156575118187481227,10374614,144.0,Sunset,Entire home/apt,51,Entire place,6,2.0,2.0,$144.00,False
1156581369413255642,536634987,71.0,Hastings-Sunrise,Private room,2,Private room in home,2,1.0,1.0,$71.00,False
1156686144093382688,117521107,220.0,Dunbar Southlands,Entire home/apt,70,Entire home,6,3.0,2.0,$220.00,False
1157336751644571545,577742360,363.0,Downtown,Entire home/apt,90,Entire serviced apartment,2,1.0,1.0,$363.00,False
1157410873576006513,577781284,132.0,Marpole,Entire home/apt,50,Entire guest suite,3,1.0,1.0,$132.00,False
1157473325630698353,512515287,58.0,Kitsilano,Private room,50,Private room in guesthouse,1,1.0,1.0,$58.00,False
1157474051290413341,512515287,68.0,Kitsilano,Private room,63,Private room in guesthouse,2,1.0,2.0,$68.00,False
1157516693627912166,512515287,51.0,Kitsilano,Private room,61,Private room in rental unit,2,0.0,1.0,$51.00,False
1158008007845398585,577924466,120.0,Mount Pleasant,Entire home/apt,44,Entire rental unit,4,1.0,1.0,$120.00,False
1158164470568182449,577742360,583.0,Downtown,Entire home/apt,15,Entire serviced apartment,5,2.0,1.0,$583.00,True
1158801123755371712,505741021,154.0,Downtown Eastside,Entire home/apt,46,Entire rental unit,4,1.0,1.0,$154.00,False
1158839950968470699,425922828,250.0,Kitsilano,Entire home/apt,2,Entire home,6,3.0,2.5,$250.00,False
1158884322312235636,62334654,84.0,Riley Park,Entire home/apt,2,Entire rental unit,2,0.0,1.0,$84.00,False
1159012521131872484,191563493,108.0,Kensington-Cedar Cottage,Entire home/apt,127,Entire home,1,1.0,1.0,$108.00,False
1159415299864656631,569575417,115.0,Renfrew-Collingwood,Entire home/apt,32,Entire rental unit,2,0.0,1.0,$115.00,False
1159750376796830993,578271243,99.0,Kensington-Cedar Cottage,Private room,24,Private room in home,4,2.0,1.0,$99.00,False
1160286494721088084,578473008,214.0,Shaughnessy,Private room,84,Private room in home,4,2.0,1.0,$214.00,False
1160867121018072838,35924868,200.0,Riley Park,Entire home/apt,40,Entire guest suite,4,2.0,1.0,$200.00,False
1160994184513351452,130606983,76.0,Victoria-Fraserview,Entire home/apt,83,Entire home,5,2.0,1.0,$76.00,False
1161021016177129448,457930322,229.0,Downtown,Entire home/apt,25,Entire rental unit,4,1.0,1.0,$229.00,False
1161303076935952535,524522781,283.0,Marpole,Entire home/apt,2,Entire home,4,2.0,1.0,$283.00,False
1161554274338899566,217502032,745.0,Downtown,Entire home/apt,1,Entire rental unit,6,3.0,3.5,$745.00,True
1161831267539875425,545818419,284.0,Downtown,Entire home/apt,37,Entire condo,4,1.0,1.0,$284.00,False
1163044939023530115,577742360,599.0,Downtown,Entire home/apt,19,Entire serviced apartment,5,2.0,1.5,$599.00,True
1163186681940932012,17206189,125.0,Mount Pleasant,Entire home/apt,1,Entire condo,2,1.0,1.0,$125.00,False
1163260815146682592,579297502,170.0,West End,Entire home/apt,22,Entire rental unit,4,1.0,1.0,$170.00,False
1163773409309209921,21573231,250.0,Riley Park,Entire home/apt,30,Entire home,4,2.0,1.0,$250.00,False
1163989595247835403,573947629,311.0,Sunset,Entire home/apt,27,Entire home,8,4.0,2.0,$311.00,False
1164614596249201918,423830716,267.0,Downtown,Entire home/apt,38,Entire condo,2,1.0,1.0,$267.00,False
